object_id,z,t0,mwebv,ra,dec,mwebv_sfd98,max_mag_r,max_mag_g,t_peak,true_target
11110010,0.0584763319850735,57620.02790862584,0.0645112527197818,345.8274175893447,30.282962502307385,0.0608742183634531,18.052946482536083,18.01518365991614,57617.43529444379,0
11260010,0.1198209975231714,57636.43702330343,0.1143373947548265,40.344307766433054,12.514482814001218,0.0892849669717118,19.644328407160423,19.67031385961669,57641.42298505663,0
11330010,0.1341554494995862,57656.6887455595,0.018220627350431,354.91591879496764,-16.906795946514087,0.02230557562426,19.82916326861484,19.991313699503905,57659.27325943859,0
12120010,0.1036486093869326,57634.41702210289,0.0215105919006772,49.50549355237631,-23.68496055925756,0.0170435461716241,19.50002531738517,19.72850478933609,57636.45891989679,0
13260010,0.1041150463999874,57518.2085650037,0.020040981478021,233.1515511976025,48.823220090261216,0.0119151928680649,19.556219355390866,19.41161332727817,57513.27932218402,0
13640010,0.1245395744480516,57472.59047456531,0.0037358958858119,157.64999399094106,54.55547795570349,0.0089168253471663,19.5772144448334,19.736657636729827,57472.2395219337,0
13730010,0.1364284721428738,57682.28971801575,0.0195619095886276,348.6024241910389,-25.67636325589364,0.0214140827461389,19.482802057468348,19.40697679107364,57683.25260709729,0
14200010,0.082918146722268,57635.35286789668,0.1905361496429093,338.9653948438469,41.44240392285846,0.1948674665200541,19.09629531725892,19.13659155868933,57638.26071674392,0
14800010,0.1086731122099661,57635.5197152964,0.1361832891668664,101.57353071097305,17.23089509491845,0.1223241933456856,19.7363233804958,19.81642648246143,57638.51720241071,0
15180010,0.1362402855174175,57621.45392988209,0.0389691850873041,13.268933689627085,36.79647681544692,0.0451695395295044,19.86638771409607,19.85090724585976,57620.40355983333,0
15520010,0.1131682814917938,57450.33868895497,0.030600131846479,117.57167905776112,14.185329554334976,0.0324864889918943,19.29998455238901,19.19559825372999,57444.24925238972,0
15840010,0.1307470649052731,57639.30649453922,0.0929967032430994,324.74803178081595,24.93492275839044,0.0772824936523249,19.59772848771664,19.451960127956504,57638.27641438868,0
16410010,0.1074336256919068,57555.31664884031,0.2598020839261176,301.1749402816829,55.15499762607721,0.2534919546068142,19.46116577653233,19.504418240609866,57559.39162332421,0
16630010,0.1426871249938385,57619.94839628312,0.2454641094228709,292.11015563594634,-9.96775183559646,0.2539909231895587,19.79915954238168,19.8946326051727,57620.27215994091,0
16910010,0.0385967019656266,57694.043225859394,0.0107608744474696,132.54417419614384,49.06272071792457,0.0228852659175303,17.320477298505214,17.150204682337176,57693.51250174391,0
17100010,0.0305573903444439,57557.86301797696,0.0289910031675531,256.53360191107123,38.16069944497544,0.0268760602543761,16.743871215702235,16.596530881959275,57559.192422258006,0
17510010,0.0838513698691989,57686.06815056448,0.1288943343680602,330.0411059756181,31.786028452415184,0.1025604399595559,18.98563074178614,19.081272955745654,57686.17307432689,0
17830010,0.0849942506393103,57557.59490860572,0.0845370523073026,284.45593145008127,38.41177809436388,0.0877127870399626,18.875377490662157,18.925610939690586,57556.349570502505,0
18480010,0.0793242465546948,57699.851680341286,0.0414195638956895,326.58796089991654,-17.976208093812204,0.0375229559381675,18.580333409268803,19.203985427313253,57698.14794478948,0
18490010,0.1326333914811001,57579.31472463259,0.0424059007058746,279.9238423179337,60.19204822749369,0.038207614569697,19.67068079740632,19.66537139283996,57580.41238487883,0
19190010,0.0788822852877037,57673.168189592536,0.1076208581288013,269.82789237983457,18.26150176212681,0.1155124831359575,18.33719234574956,18.800752718193607,57669.10672879584,0
20350010,0.11268572026829,57593.404575787215,0.0120506203834419,212.81230612685115,68.1618469078133,0.0226473358202083,19.791695244642646,19.203565249806136,57597.24087738375,0
20720010,0.1439575665131876,57673.84199719274,0.0717855535498746,102.15278568640392,59.941625650669785,0.0646193451288271,19.845084762976462,19.809066698328145,57671.45012759627,0
20780010,0.0839452275544598,57598.40999237801,0.1363224515959657,319.295529670924,34.25776946467335,0.1324274969606975,19.30909028009448,19.562605643055683,57602.34095760038,0
20980010,0.1419090669996789,57660.13650008678,0.0601573730504486,336.5102899466248,13.5188400396722,0.0728488363332765,19.690946511107576,19.65477517757425,57658.2728422658,0
21540010,0.101619706768262,57697.97154832251,0.0501392709829997,116.35573263184736,38.36390061193331,0.0373965216979013,19.429360700918995,19.41268464152195,57697.51084124059,0
23010010,0.1553498202550188,57496.256165141625,0.0132507969759821,228.57208591159815,77.7937679814523,0.0222827152889316,19.85453946093523,19.48682028593612,57495.264608164834,0
23570010,0.0842550009731323,57615.2980742507,0.0885434579675715,270.83334054242243,19.32357770993409,0.0777891605828556,18.565929785371107,18.305585311803476,57615.23144977925,0
24420010,0.0853235150868897,57649.16511344832,0.0361365690484374,274.61179967753384,46.51308111791676,0.0367713349180725,19.239619681678903,19.57974942340073,57649.17824715648,0
24560010,0.139845263231075,57449.63405263088,0.0006178546983432,184.2052619966759,34.56033149928963,0.00969516957266,19.87417922276956,19.902459872382742,57444.37933706711,0
25550010,0.1265457973842443,57559.60187659224,0.0401235896810328,271.3917816684008,31.63226756241191,0.0465202254008042,19.37308203605777,19.07827913853796,57556.42527533986,0
25990010,0.1037867168398634,57653.0303921478,0.0491785974427085,318.03246104986266,-24.78658083490378,0.0446298449033145,19.342880740442077,19.449030515398697,57655.2509155617,0
26180010,0.1439864579214163,57656.66307349612,0.0582298883307451,342.5390673673279,27.877805988401786,0.0590585971795412,19.708606953583107,19.712455099137333,57660.28680106165,0
26820010,0.1373308170444677,57693.33589186984,0.0228302718101548,263.7671518829906,49.53794337664791,0.0226190071942476,19.84456213975701,19.854318116165917,57698.09339997424,0
27450010,0.1559326758565695,57611.82456403281,0.0054647639421111,351.9271749643204,-25.985072797954626,0.0174132288027127,19.93509950760816,19.84443005804393,57609.37692134441,0
29060010,0.0721533778423295,57667.16699101834,0.1153155249544423,27.078062865592628,25.75757522114636,0.0958098529640833,18.787412269722854,18.986714599661017,57668.357450847936,0
29130010,0.0555733219914407,57528.56879071594,0.0318822190578572,244.1918926288529,57.32479479774405,0.0070007977044948,17.654368899471404,17.418046811822656,57525.280902002814,0
29390010,0.1302332490641687,57681.43677035046,0.0352760422847118,132.73250082629048,13.837341273707,0.031526352735464,19.71302481836544,19.874281362107794,57681.54092452627,0
29840010,0.141965272811139,57510.41299034345,0.0138196183925768,194.86260284524764,37.643402206501584,0.0103651127856629,19.76703506701257,19.853327971708172,57513.2237130071,0
29870010,0.0958245410613448,57680.74402634272,0.0809869974057434,308.5434429012491,16.42261680251038,0.0819011950646163,19.30818454111301,19.37232706166563,57682.12843113421,0
31000010,0.0677598599527748,57658.79186852324,0.0744121369785236,11.862141370719144,12.904733334597662,0.0613562192048332,18.535083059728663,18.55135310836856,57659.338821822406,0
31060010,0.1668262542886997,57700.189164439136,0.044262470419225,117.3116901234042,59.34974756197605,0.042209412105217,19.93387586361573,19.595405562262783,57697.51229707903,0
31380010,0.0966910036008555,57621.02958653757,0.0357091490876962,344.19561886589696,15.108257586584331,0.0402255761647643,19.011303870574466,19.04624545732119,57622.39086745388,0
31730010,0.0392730182614486,57460.0708621395,0.0144953476617087,239.9777590516761,61.88978019155253,0.0120406242199432,17.72771211524269,17.670240017495523,57470.4874504882,0
32140010,0.1212433900759194,57636.99096170552,0.0452874184143572,24.344419113045,33.084242078835594,0.0399699144606402,19.695338508043555,19.66745263361381,57636.43260114579,0
32810010,0.1499260923527754,57477.84146703684,0.0227465274938568,169.68598338577746,61.65717815601476,0.0081863338078559,19.95576640110632,19.817468053329517,57476.25718425132,0
33160010,0.1315521691126148,57699.94137784048,0.0850714245749392,103.15745108870674,36.9044975120023,0.0743255928109192,19.854695025644347,19.87152336667341,57697.4346166833,0
33590010,0.141217751900597,57677.62714584712,-0.0033909966941056,149.76189423540623,43.324680053990335,0.0080249083858831,19.667657945334696,19.694591459269382,57684.52763150843,0
34380010,0.1164228954155283,57695.1970877331,0.0214469737168309,113.75672361999828,12.57170437245353,0.0270276806002958,19.758224622091664,19.90886078919515,57697.46209173268,0
35190010,0.1380211950766074,57587.91577842697,0.0686662189348527,28.745793621358416,28.47603582436889,0.0549522535347172,19.7641876223922,19.9184408802418,57592.46238120302,0
36110010,0.1360419320696628,57671.95263539221,0.0104885172342471,148.82634823177295,36.57400987674396,0.0093186861475623,19.86469306480413,19.77642782708331,57672.51500337976,0
36520010,0.1513717615677728,57484.91956494079,0.0132658199167663,160.70305561933037,30.63378976476977,0.0201716335669098,19.89626886248505,19.840457525541197,57481.291576668016,0
36580010,0.0944085024653382,57558.72190510731,0.004239071359426,182.2688972513801,32.923619740212,0.0129042344077158,19.04014849134348,18.931295245254464,57558.17503567113,0
36640010,0.0454270257923063,57670.01787451066,0.0800876216412914,25.500431985834613,21.89674006416633,0.0658348122660507,17.73945843723053,17.843408198734142,57671.314728506426,0
36660010,0.0591249820181505,57654.222801625874,0.1060436338911353,35.93755812505763,13.230242035980933,0.1126646973802934,18.29771649484603,18.33553407204694,57653.3999640226,0
36710010,0.0999657329558721,57675.26089098463,0.0465242193094337,58.64688194348519,-10.5414147399603,0.0342147289241354,19.35076615522369,19.305619506295592,57674.3962962963,0
37230010,0.0556931617047384,57681.38878242921,0.0263056290374262,20.644076664498343,-16.562435323557274,0.0183787785433812,17.47044648633601,17.38580087720179,57686.27939909674,0
37360010,0.0478648781282784,57594.59211780336,0.0390970773114444,255.16302587775567,12.852324232365396,0.045388150227097,17.747782675079506,17.66018001255318,57595.18973314038,0
38480010,0.0680346214398877,57497.06285285456,0.0090884926098269,128.06022630250672,44.96163570138635,0.02044384161498,18.250993476434985,18.289038826041946,57496.1809596239,0
39420010,0.1358970075500438,57645.45432034013,0.023097572052498,51.92644395452391,-10.364206727302262,0.0502425706478036,19.630355934992345,19.40650559691334,57644.37182145025,0
40730010,0.1361630405091039,57635.51396864738,0.0091096975854865,358.6650418402759,-22.87686886012338,0.0158938074783381,19.29557861994145,19.202697125614375,57636.35534465667,0
40780010,0.0510680143284124,57571.64644815933,0.0209577230887566,181.3503872370379,49.37230486385892,0.019530359406632,17.544743120728338,17.293856693041885,57571.19317416975,0
41020010,0.1367978449563915,57592.32484805401,0.0279601052650299,234.460978928358,46.446170599035696,0.0114446239690225,19.831094920649967,19.857076488728516,57595.17569088064,0
41100010,0.081705223415139,57579.5608951043,0.0352662021227029,234.42092085187065,52.90496008416555,0.0130261084219899,18.86904707207456,18.952976041203694,57580.19754289425,0
41400010,0.0814446054162086,57666.62251393192,0.0895012085671813,330.3324135398371,20.00598198973494,0.0804222358662415,18.809207710115658,18.72165242126993,57668.23482746737,0
41540010,0.07803978828395,57687.87012147626,0.0374994656443209,135.9450524666457,-10.208714502462898,0.0326250976014888,18.471426710264065,18.34021341154752,57686.52686239972,0
41560010,0.126834767993358,57479.58739642284,0.0062158242533803,165.36677681653916,62.51876749743512,0.0106187910059728,19.51542530916668,19.521315519419577,57482.24212388754,0
41960010,0.0994960206410341,57557.557070095725,0.0245191133844134,262.68719166528183,39.71255310770542,0.0378056355133099,18.5096451057679,18.18283178254573,57556.384305945416,0
42020010,0.1505839457551016,57628.19610691422,0.0184813018778562,15.45427219557684,-10.057510754811148,0.0248648303749209,19.948564010473945,19.785023453850005,57623.41853235273,0
43000010,0.1454518995412562,57555.46202590706,0.0544817758651263,336.4835605829537,27.19207885062439,0.0536031217840909,19.84557139249717,19.690890952621928,57556.47896919095,0
43030010,0.1300747797406862,57697.65608258032,0.0140191009933036,0.5166387454104271,-19.93151277092053,0.0195701773253987,19.838324624106484,19.959877664072277,57698.167950144445,0
43640010,0.1124773599243722,57598.95504693183,0.0380865563049068,22.359577807098443,-13.404013458486446,0.0182762083276311,19.865437775598025,19.925979645199163,57600.48146773178,0
44010010,0.1158769209072476,57634.83535139522,0.066362624488211,255.27284878675016,22.02470819957611,0.0497815667880422,19.832818169830283,19.961675861899064,57635.13105689089,0
44090010,0.1049693322810276,57673.83394181862,0.1902260460455061,277.63509094990883,10.9350383053196,0.19857342658017,19.804450138706397,19.73914417192988,57669.14872756698,0
44820010,0.1240048730033727,57576.00356578042,0.0249021410248677,235.33099909160316,60.36401911877096,0.0141439828105562,19.813655149336903,19.91127104697646,57581.24344194056,0
46170010,0.1153574251060379,57560.43010336526,0.1627365968043838,340.83213248140487,76.86824568088025,0.1710878243188567,19.745756383145743,19.77727261945977,57561.412722313566,0
47440010,0.1053038268942859,57636.50405364135,0.1053253150353437,41.60601262008296,29.360369886666785,0.1357884815311038,19.60927041387559,19.71492610141523,57638.402559102215,0
47650010,0.1092777392715965,57654.00434123077,0.068211770911644,265.79650957911923,15.243708979915162,0.0699427270184217,19.605247315794852,19.622445576904465,57657.1096994,0
47670010,0.1001931236737549,57683.35054525077,0.1144006788427473,93.39133880109968,42.796924869570205,0.1272352236355004,19.10896214864264,18.941988076107144,57681.427688432566,0
47750010,0.1661483359555642,57663.05073204254,0.0328559700241405,326.8754722908584,-25.921994148454253,0.035094979204506,19.91927512449739,19.974411437413146,57664.23079171612,0
48280010,0.1020256242795656,57588.45635947704,0.0479255442146227,30.66288817421105,29.262714586388217,0.0457123994130487,19.73870550539217,19.650684329184244,57589.4625758789,0
49320010,0.1093655734364659,57663.31263852406,0.0131874282897518,333.0970508287287,-26.656474818108556,0.0157129262323921,19.38598616976464,19.54286624256383,57660.27235571323,0
49570010,0.0805583964145028,57616.55050504948,0.0666513701205451,333.67812818419054,10.590589856502303,0.0665863963327855,19.237924106251445,19.24370895282504,57611.33582692179,0
49610010,0.0761712564056858,57609.05570945949,0.1264315037816671,12.473425726004388,34.109700357228874,0.0978770839983754,18.69188858658404,18.666803027352845,57611.447394651135,0
49650010,0.0302261523196329,57647.10376108396,0.2758141749668375,64.63903594883256,33.209400261269664,0.2799490103783456,17.283976422166894,17.34685557392407,57647.42463530718,0
49750010,0.1272197071598436,57591.306009091815,0.1596330596411508,312.9540497810503,26.5967725849842,0.161095681818037,19.735753456057385,19.93966702976591,57595.356089951536,0
49760010,0.0868726996630252,57566.969355720496,0.0250876100781643,208.4232092023072,8.120171169433249,0.0230093710382387,18.61647470335254,18.4504725263962,57561.19036102318,0
49790010,0.1247427478111731,57672.39398611771,0.0310121743151819,46.81118469341699,-21.035765621819923,0.0262268188577881,19.65591117217961,19.73952937587944,57669.39773039163,0
49830010,0.0824371940964405,57561.09751831478,0.038206477224688,269.9656882318054,29.83868495537197,0.0496288255191095,18.77799721778135,18.79236276322369,57562.35601802591,0
50290010,0.0967412893556435,57550.30346389744,-0.0027695915113268,157.23676391601208,43.01746549174885,0.0077978346076335,19.212947023691594,19.228011387817805,57559.22819260795,0
50340010,0.1098435242434038,57637.56505757563,0.0287935057848196,336.9866370441188,-19.25890721197553,0.0336725524057529,19.126331245416694,19.06901877504154,57634.3291482279,0
50650010,0.1453216926746687,57661.03008912575,0.022034260400828,268.21262328909063,60.864076880422616,0.0382570474196016,19.942587795111763,19.872207931091943,57659.19856711596,0
51390010,0.1078761598884252,57584.16943499616,0.0266328603154715,264.832877758462,34.238925503628224,0.0271004888492661,19.502297093350556,19.592897259666216,57583.23284429839,0
51870010,0.1049803059866643,57614.142641030136,0.0877327581999186,358.60397052269656,23.68295603420563,0.0858225323511702,19.294407827619608,19.43612354408156,57614.43692930268,0
51930010,0.0644174091472484,57567.4169731391,0.0894016114171779,19.291872075518,47.29789394505123,0.0972805777877464,18.39029642387293,18.46808360494649,57568.44454123986,0
53200010,0.0907046050702969,57504.93696748097,0.0183321648890069,194.026770954379,15.724279511394696,0.0206106106781055,19.71582158636071,19.23491290521545,57510.24841373849,0
53370010,0.1330522440505149,57470.57172452143,0.0906099169958388,42.1056469427418,39.2902411353348,0.0846488258253547,19.84133036547247,19.77283314794068,57466.16143606433,0
53840010,0.0537366509307157,57620.61071970037,0.0279392145215716,331.9219500598178,-21.452909660229007,0.0329452809938362,17.758603280867142,17.589100684869564,57620.31514772984,0
54340010,0.0813287683123265,57675.22252224167,0.092278026329482,96.62595708897518,-20.748744307612817,0.0956543787741085,18.600891499143465,18.526175032104952,57672.50224752181,0
54760010,0.1104001722479812,57685.77677052664,0.1420034885064475,340.0005138545433,43.79500984952819,0.1356953712642102,19.499063207374792,19.577842301046218,57689.15164491028,0
54930010,0.1664647545619635,57602.81579948035,0.0237591243090667,342.52664716450886,-21.09409530260268,0.025091040870639,19.72585807670137,19.77227975154093,57601.418763518086,0
54970010,0.131326065682215,57675.19874110999,0.0846740605418074,35.04030268986775,25.7897836215645,0.0827317545195571,19.703528531057703,19.613951233612067,57674.40020490484,0
55060010,0.0621149845406578,57433.22771887091,0.4296054561285343,109.28101492672938,-26.502633316693377,0.4318342875345997,18.926293795007457,19.40640761961209,57437.25237126489,0
55670010,0.1125724027056893,57680.93318908404,0.2204569528758564,278.3938674619246,9.451059352150128,0.2307347107551641,19.51433497659397,19.69945216419883,57684.10366030808,0
57490010,0.1187956474006413,57586.50252470157,0.0769694866365269,329.37534651406133,18.25456910830041,0.0755626991293335,19.809780261480707,19.357247882243808,57584.39893729168,0
58730010,0.1320836068237955,57640.45891744424,0.0465838824600715,273.1817979554143,37.72397244921898,0.0395801908253408,19.70139626621537,19.881549490168013,57644.15153741583,0
58750010,0.1220406262389597,57699.52217486092,0.0565278133784709,138.36007652894557,-13.340927797130275,0.0436761851952436,19.670443552432584,19.8349778388764,57702.54349591204,0
58780010,0.1026539584944754,57647.60984462412,0.0256997986932693,336.29241180038514,-12.301524615250193,0.0395110210016707,19.198062342154486,19.26028143101153,57649.28895980449,0
59490010,0.1579553901056007,57690.86845077912,0.0145687681731049,252.1829069598888,66.20455788573135,0.0294669598423242,19.925441360889263,19.627611764872757,57687.115710649225,0
59930010,0.1178157203637556,57538.2927452214,0.0196447623193697,265.21075948330525,72.98307555839597,0.0304486103308286,19.452170273308337,19.458902040546175,57539.44852719094,0
60470010,0.0903234539282949,57679.31275500215,0.0547248185897804,137.278159271454,71.8929889838586,0.0651216782811513,19.115950523820224,19.1416250129032,57681.47418763914,0
60660010,0.0995273230825692,57577.51871849236,0.0501422194982744,271.57266988351586,57.68379985930307,0.0603753375758847,19.18877576184574,19.246367542127302,57580.28469994623,0
60690010,0.1451955135008018,57681.41072221148,0.0479676167393867,63.18376109386243,-8.594661391967149,0.0434170607170815,19.98354709915418,19.894385234161625,57684.398909552,0
60970010,0.0999472495048331,57619.03475213896,0.0721699351695843,317.5689389854791,-27.647828755531823,0.0666741763608347,19.133893131791687,19.245605061777457,57623.29249227599,0
61530010,0.0980706462935235,57678.23110150619,0.0424361796242957,30.81149451471179,16.336663260759003,0.0400214527170565,19.13756595849682,18.936438461180845,57681.36018506561,0
61840010,0.1361349281136026,57580.092799901606,0.04182876007824,323.5596685613556,8.903393787287508,0.0315059349475528,19.597492137694942,19.497538340657517,57574.45590465751,0
62620010,0.057988123514166,57519.6179867555,0.0280187655037057,271.60310601102987,64.23446298222069,0.0359650853464137,18.349031549464563,18.609789461740213,57525.34886659535,0
62770010,0.1322680056162201,57635.18799146927,0.0245062813461516,16.093160141947575,20.71082694156021,0.0272744193986687,19.8048051425058,19.865372165905583,57639.38092358071,0
62980010,0.1163292748152587,57511.00913597604,0.0186867509567684,252.31548870349843,41.39527386143916,0.0154675078898393,19.38774903933223,19.202590072131883,57509.386622608006,0
63480010,0.1077720528515959,57446.92651930075,0.0447955803479185,153.08732768739657,-15.902981776909517,0.0513228308093838,19.792170823347213,19.742427712050464,57444.27318774753,0
63510010,0.0702981328619311,57516.02578833693,0.0311548004837971,276.4838552604711,44.31344959304746,0.0366686237140615,18.685641443520584,18.584331974075106,57509.45159557749,0
63660010,0.1109396193353848,57643.39576323,0.049289519909967,220.53269529158348,48.66944086241581,0.032817314953525,19.549203626034107,19.31676745511052,57637.18231831365,0
63820010,0.1301530398883294,57506.74168208044,0.0101415251022362,153.12720046690274,60.82270279936071,0.0092257093645454,19.40274359431281,19.187148834978505,57507.20029078989,0
64350010,0.0609792283830449,57539.4522026838,0.2164051786680159,284.63643474797294,27.928379577956427,0.2277825708865997,18.53652613956293,18.560999295565946,57542.41761225297,0
65020010,0.0862454443078277,57487.26460196973,0.2580168697901401,291.21241881448805,31.54569600928979,0.2606484282320382,19.470581622816333,19.660145835101297,57487.51208656905,0
65760010,0.1069546994519545,57705.42156619076,0.0351294147900448,121.76660385780156,11.334174494884218,0.0216208382040611,19.673361002657906,19.487268104637288,57697.519047115056,0
66000010,0.1080463850684055,57700.63481520965,0.0259718836215377,78.20340489571177,-25.960676097442928,0.0198733707159319,19.33980745870373,19.50326502876573,57698.39762184825,0
66040010,0.1069695110271287,57572.6114343988,0.069123723882614,340.77278469200746,28.741160987455864,0.0533190065822884,19.42423195511315,19.40453238657533,57571.461559534415,0
66260010,0.0629158637927854,57603.12204187558,0.3225940717641017,281.8178864218051,14.73825805157376,0.3313714347351635,18.746279527218984,18.91414189500046,57604.23103101622,0
66590010,0.1388902034618076,57496.41492405049,0.0408405126322203,117.40317103687808,41.95062646422694,0.0412416133874692,19.50561253069016,19.31564139175801,57496.20579405143,0
67010010,0.1067379208521654,57696.16154589453,0.0882864237213129,349.7271562019041,30.88744425290311,0.0824632581923531,19.53122100531035,19.63124225140497,57697.17272618439,0
67090010,0.1380411125237447,57668.10572712464,0.0759785238800075,20.362218980719614,45.71339959408463,0.0585026495680625,19.79257662113684,19.919617824931308,57671.32733002642,0
67600010,0.1398567635466688,57609.38104537936,0.0108142288038239,188.7441140700939,55.80935786941608,0.0090985235661841,19.7320725041482,19.72189782288276,57610.18321583113,0
67810010,0.0796868016385177,57677.33319390954,0.030681733704827,251.665946010358,64.55349027548016,0.0265206460573058,18.55861386217061,18.27988387703441,57672.138939518445,0
68320010,0.0612614919090262,57667.68894147405,0.1916781838165244,289.9813737012589,29.587196194217974,0.1822211448928037,18.67259682704084,18.76861845029562,57668.15079045913,0
68600010,0.1381621698729568,57662.62829837245,0.0664060618984883,66.82903367866462,-10.378360748459514,0.0741216730692554,19.93862361519123,19.99638880849212,57662.45883143812,0
69120010,0.0657415372977049,57504.94165872801,0.057594601217614,72.93776889310404,79.7231862524997,0.0620230979024863,18.879568087808984,18.180521912990255,57507.15623123563,0
69260010,0.063272498145759,57664.38412781875,0.3488743844396018,279.32427715968737,15.683427400547522,0.3429566006948126,18.7439596221296,18.925466037580517,57664.12446105658,0
70350010,0.0948272047777626,57523.45469649669,0.0293602952528552,213.8334485677092,-7.784534947526606,0.034282406770123,19.096588693391173,19.185154607943492,57533.27483470965,0
70410010,0.1373010473865489,57548.59356303065,0.0325526835172644,332.30191490606745,7.129254135654141,0.0565304797316656,19.64106209749227,19.70615746451433,57554.46179703257,0
72120010,0.1500438485153786,57657.44410387069,0.0278825495283666,0.8243677099946556,20.395356874021555,0.0386830738432881,19.8846616552949,19.84752310548188,57657.275691775474,0
72130010,0.1181036071624145,57633.57688832365,0.0196837751388814,41.77923675227679,-16.20932751277769,0.0205483539794416,19.41469495748609,19.35615069083698,57633.37974288943,0
72170010,0.1297743620846486,57688.742360353695,0.0351392800438792,70.09933146517011,-25.83022242359447,0.0234970835876606,19.52101302005974,19.404614996394457,57690.35660495164,0
72370010,0.1123030380036387,57692.96806233218,0.1142678088724445,45.88650509815855,39.96964421379728,0.1004101798554588,19.519463476104825,19.55182896450281,57693.33063257532,0
72610010,0.0321585665474927,57712.49329333783,0.0430899855024988,120.2257257687589,53.37500286207183,0.0322305653074804,19.151333861783847,19.251677758065256,57697.46945837544,0
73100010,0.111050877386217,57498.15797179877,0.0381130772695327,129.62430808656404,35.85004659782332,0.0315255974021986,19.71302280924088,19.92921912956497,57497.17237236623,0
